,URL,Titel,Text_Leicht
11,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Besondere-Ernte-in-Norddeutschland,wassermelone162.html",Besondere Ernte in Nord·deutschland,  Im Landkreis Gifhorn gibt es jetzt eine besondere Ernte. Der Landkreis Gifhorn ist im Osten von Niedersachsen. Ein Landwirt erntet nämlich Wasser·melonen. Dieser Landwirt heißt Paul Schofer. Er sagt: Ich habe zum ersten Mal Wasser·melonen angebaut. Eigentlich baue ich andere Pflanzen an: • Erdbeeren. • Himbeeren. • Und Spargel. Die Kosten für die Ernte von diesen Pflanzen sind aber gestiegen. Die Helfer bei der Ernte verdienen nämlich jetzt zum Beispiel mehr Geld. Deshalb wollte ich andere Pflanzen ausprobieren. Und deshalb baue ich jetzt auch Wasser·melonen an.  Paul Schofer will 3600 Wasser·melonen ernten. Und er will die Wasser·melonen bis Ende August ernten. Dann will er die Wasser·melonen in Supermärkten verkaufen. Diese Supermärkte sind in der Nähe von seinem Hof. Paul Schofer weiß aber noch nicht: Schmecken die Wasser·melonen gut?  Der Klima·wandel In Deutschland ist die Ernte von Wasser·melonen besonders. Wasser·melonen sind nämlich früher in Deutschland nicht gewachsen. In Deutschland war es nämlich immer zu kalt. Früher sind Wasser·melonen nämlich nur in warmen Ländern gewachsen. Zum Beispiel in Spanien. Jetzt ist es aber wärmer in Deutschland. Es gibt nämlich den Klima·wandel. Beim Klima·wandel verändert sich das Klima. Das Klima ist das Wetter über eine lange Zeit. Beim Klima·wandel wird es zum Beispiel auf der Erde immer wärmer. Deshalb können Wasser·melonen jetzt auch in Deutschland wachsen. 
12,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Menschen-aus-der-Ostsee-gerettet,ostsee776.html",Menschen aus der Ostsee gerettet,  Am Donnerstag haben viele Menschen in der Ostsee gebadet. Einige Menschen haben zum Beispiel in Warnemünde gebadet. Warnemünde ist ein Stadt·teil von Rostock. Rostock ist eine Stadt in Mecklenburg-Vorpommern. Aber am Donnerstag war es in Warnemünde sehr windig. Und das Baden in der Ostsee war gefährlich. Deshalb sind einige Menschen in Not geraten. Und deshalb mussten einige Menschen aus der Ostsee gerettet werden.  Was ist passiert? Am Strand von Warnemünde war am Donnerstag die rote Flagge gehisst. Die rote Flagge zeigt: Das Baden ist hier gefährlich. Die Strömung ist zum Beispiel sehr stark. Oder die Wellen sind sehr hoch. Deshalb soll kein Mensch ins Wasser gehen. Aber es war sonnig. Deshalb haben einige Menschen trotzdem in der Ostsee gebadet. Insgesamt mussten am Donnerstag 11 Menschen aus der Ostsee gerettet werden. Die Polizei hat gesagt: Am Nachmittag haben zum Beispiel 3 Mädchen in der Ostsee gebadet. Dann sind sie sind in Not geraten. Und sie haben es nicht mehr an den Strand geschafft. Retter mussten sie aus der Ostsee holen. Eines von den 3 Mädchen hat nicht mehr geatmet. Und ihr Herz hat nicht mehr geschlagen. Deshalb mussten die Retter das Mädchen wieder·beleben. Das heißt: Die Retter haben zum Beispiel oft auf die Brust von dem Mädchen gedrückt. Dann hat das Mädchen wieder geatmet. Und dann hat das Herz von dem Mädchen wieder geschlagen. Ein Arzt hat die 2 anderen Mädchen untersucht. Und eines von den 2 Mädchen ist ins Kranken·haus gekommen. Die Polizei hat auch gesagt: 2 Stunden später mussten Retter einen Mann aus der Ostsee holen. Auch diesen Mann mussten die Retter wieder·beleben.  Menschen müssen vorsichtig sein In jedem Sommer ertrinken Menschen beim Baden. Im Sommer ist es nämlich oft sehr warm. Deshalb gehen viele Menschen gerne ins Wasser. Zum Beispiel ins Meer. Aber die Menschen müssen sehr vorsichtig sein. Oft sind nämlich starke Strömungen. Oder hohe Wellen. Dann sind an den Stränden oft rote Flaggen gehisst. Diese Flaggen zeigen: Das Baden ist gefährlich. Hier soll jetzt kein Mensch baden. 
13,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Nachrichten-in-Leichter-Sprache,nachrichtenleichtesprache100.html",Nachrichten in Leichter Sprache,  Fach·leute haben einen besonderen Auto·frachter sicher in einen Hafen gebracht. Auf diesem Frachter war ein Feuer. Jetzt untersuchen Fach·leute den Frachter. mehr Seit einigen Tagen ist ein besonderer Frachter auf der Nordsee. Auf diesem Frachter war ein Feuer. Lange war nicht klar: Sinkt der Frachter? Jetzt holen Fach·leute den Frachter aus der Nordsee. mehr In Wacken hat heute ein großes Musik·festival begonnen. Aber in den vergangenen Tagen hat es viel geregnet. Jetzt hat der Veranstalter gesagt: Kein Mensch darf mehr nach Wacken kommen. mehr In Wacken beginnt am Mittwoch ein großes Musik·festival. Viele Menschen sind am Montag und am Dienstag schon angereist. Aber die Camping·plätze sind sehr nass von dem Regen. Deshalb können die Menschen nicht auf die Camping·plätze fahren. mehr Alexander Zverev hat ein wichtiges Tennis·turnier gewonnen. Dieses Tennis·turnier war in Hamburg. mehr In Kiel war heute eine besondere Trauer·feier. Die Trauer·feier war für Heide Simonis. Sie war früher die Minister·präsidentin von Schleswig-Holstein. Und sie ist vor 2 Wochen gestorben. mehr Hier finden Sie alle Nachrichten in Leichter Sprache. Diese Nachrichten sind aus den vergangenen Wochen. mehr Hier finden Sie alle Nachrichten zum Corona-Virus. Diese Nachrichten sind in Leichter Sprache. Und diese Nachrichten sind aus den vergangenen Monaten. mehr Wegen der Corona-Krise benutzen die Menschen viele besondere Wörter. Zum Beispiel: Ausgangs·sperre. Covid-19. Oder Pandemie. Hier erklären wir diese Wörter. mehr Leichte Sprache hat besondere Regeln. Wir wollen Ihnen diese Regeln erklären. mehr Sie verstehen ein Wort nicht? Hier haben wir viele Wörter in Leichter Sprache erklärt. mehr Bis Ende 2017 hat der NDR jede Woche einen Nachrichten·rückblick in Leichter Sprache gemacht. mehr Der NDR macht Nachrichten in Leichter Sprache. Diese Nachrichten sind aus Nord·deutschland. Hier können Sie diese Nachrichten lesen. Und hören. mehr Barrierefreie Angebote ermöglichen Menschen mit Behinderung die Teilhabe am audiovisuellen Angebot des NDR. mehr
14,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Sperrung-und-Stau-auf-der-Autobahn-27,autobahn3430.html",Sperrung und Stau auf der Autobahn 27,"  Auf der A27 war in der Nacht ein Unfall. A27 ist die Abkürzung für Autobahn 27. Deshalb wurde die A27 bis zum Nachmittag gesperrt. Die Sperrung war zwischen Geestemünde und Bremerhaven-Zentrum. Geestemünde ist ein Stadt·teil von Bremerhaven. Auf der A27 war ein langer Stau. Heute sind nämlich besonders viele Menschen auf der A27 gefahren. Diese Menschen wollten zu einem großen Musik·festival. Bei einem Musik·festival sind viele Musik·konzerte. Dieses Festival heißt: Deichbrand Festival.  Was ist passiert? Die Polizei hat gesagt: Ein Lkw ist in der Nacht auf der A27 gefahren. Dann ist ein Reifen von dem Lkw geplatzt. Und der Lkw hat Feuer gefangen. Die Feuerwehr hat das Feuer gelöscht. Teile von dem Lkw-Reifen haben sich auf der Fahr·bahn verteilt. Diese Teile haben 3 Autos beschädigt. Der Schaden beträgt 3,5 Millionen Euro. Aber es wurde kein Mensch verletzt. Nach dem Unfall musste die Feuerwehr die Autobahn aufräumen. Deshalb war die Autobahn bis zum Nachmittag gesperrt. Und deshalb war auf der A27 ein langer Stau. Und auch auf den Straßen in der Nähe mussten die Autofahrer lange warten.  Das Deichbrand Festival Das Deichbrand Festival ist in Cuxhaven. Cuxhaven ist eine Stadt an der Nord·see. Das Festival beginnt heute. Und es endet am Sonntag. Bei dem Festival sind viele bekannte Musiker. Zum Beispiel Jan Delay. Oder Marteria. Bei dem Festival sind immer viele Besucher. Dieses Jahr erwarten die Veranstalter 60.000 Besucher. "
15,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Grosses-Fest-in-Schleswig-Holstein,travemuenderwoche574.html",Großes Fest in Schleswig-Holstein, Bilder zu dieser Nachricht finden Sie unten auf der Seite. In Travemünde beginnt am Freitag ein großes Fest. Travemünde ist an der Ost·see. Und Travemünde ist ein Stadt·teil von Lübeck. Lübeck ist eine Stadt nordöstlich von Hamburg. Dieses Fest heißt: Travemünder Woche. Und das Fest ist an der Ost·see. Und an der Trave. Die Trave ist ein Fluss in Travemünde. Die Trave fließt in die Ost·see. Die Travemünder Woche ist jedes Jahr. In diesem Jahr endet die Travemünder Woche am 30. Juli. Viele Menschen besuchen jedes Jahr die Travemünder Woche. Die Veranstalter erwarten für dieses Jahr etwa 500.000 Menschen.  Viele Veranstaltungen Bei der Travemünder Woche gibt es viele Veranstaltungen an Land. Und es gibt viele Segel·veranstaltungen. Zum Beispiel Segel·regatten. Segel·regatten sind Wett·fahrten für Segel·boote. 4 von diesen Segelregatten sind Weltmeisterschaften. Der Chef von der Travemünder Woche hat gesagt: In diesem Jahr kommen 1400 Sportler. Diese Sportler sind aus 30 Ländern. Die meisten Regatten sind auf der Ost·see. Einige Regatten sind aber auch auf der Trave. Auf der Trave können die Besucher die Segel·boote besonders gut sehen.  Bei der Travemünder Woche können die Besucher auch viele andere Dinge machen. Die Besucher können zum Beispiel Riesen·rad fahren. Oder Musik·konzerte hören. Oder tanzen gehen. Es gibt auch viele Stände. An diesen Ständen können die Besucher verschiedene Sachen kaufen. Zum Beispiel Essen aus verschiedenen Ländern. Am Ende von der Travemünder Woche gibt es ein Feuerwerk.  
16,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Quallen-in-der-Luebecker-Bucht,feuerquallen100.html",Quallen in der Lübecker Bucht, Bilder zu dieser Nachricht finden Sie unten auf der Seite. In der Lübecker Bucht sind besondere Quallen. Die Lübecker Bucht ist in Schleswig-Holstein. Und die Lübecker Bucht ist an der Ostsee. Die Quallen heißen Feuer·quallen. Und sie sind gefährlich. In Timmendorfer Strand haben sie am Wochen·ende 40 Menschen verletzt.  In der Lübecker Bucht sind viele Urlauber. In der Lübecker Bucht sind nämlich viele bekannte Ferien·orte. Zum Beispiel: Timmendorfer Strand. Scharbeutz. Und Niendorf. Fach·leute warnen die Urlauber: Seien Sie im Wasser vorsichtig. Achten Sie auf Feuer·quallen.  Fäden mit Gift Feuer·quallen haben lange Fäden. Und an diesen Fäden ist Gift. Menschen berühren die Fäden? Dann haben sie starke Schmerzen. Die Haut der Menschen brennt dann sehr stark.  Erste Hilfe Ein Mensch hat eine Feuer·qualle berührt? Dann spülen Sie die Stelle nicht mit Wasser ab. Dadurch werden die Schmerzen nämlich schlimmer. Wie können Sie helfen? Fach·leute sagen: Reiben Sie die betroffene Stelle mit Rasier·schaum ein. Lassen Sie den Rasier·schaum kurz einwirken. Der Rasier·schaum ist trocken? Dann ziehen Sie ihn mit einer Plastik·karte ab. Sie können die betroffene Stelle auch mit nassem Sand abreiben.  
17,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Rettungseinsatz-in-der-Ostsee,rettungseinsatz120.html",Rettungs·einsatz in der Ostsee,  In Graal-Müritz war ein Rettungs·einsatz. Graal-Müritz ist eine Gemeinde in Mecklenburg-Vorpommern. Und Graal-Müritz ist im Landkreis Rostock. Der Rettungs·einsatz war am Sonntag. Und er war in der Ostsee. Bei dem Rettungs·einsatz hat die DLRG 7 Menschen gerettet. DLRG ist die Abkürzung für Deutsche Lebens-Rettungs-Gesellschaft. Die DLRG rettet Menschen bei Problemen im Wasser. Viele Mit·arbeiter von der DLRG können besonders gut schwimmen. Diese Mit·arbeiter sind Rettungs·schwimmer. Die 7 Menschen haben es nämlich nicht alleine aus dem Wasser geschafft. Deshalb musste die DLRG helfen.  Was ist passiert? Die DLRG hat gesagt: 4 Kinder waren an den Buhnen. Eine Buhne ist wie eine kleine Mauer. Diese Mauer ist zum Beispiel aus Steinen oder Holz. Buhnen führen vom Ufer einige Meter in ein Gewässer hinein. Sie verhindern zum Beispiel große Wellen. An den Buhnen war eine sehr starke Strömung. Und das Wasser an den Buhnen war sehr tief. Trotzdem waren die 4 Kinder im Wasser. Sie haben es dann nicht mehr alleine aus dem Wasser geschafft. Deshalb wollten die Mütter ihren Kindern helfen. Und die Mütter wollten die Kinder von den Buhnen wegziehen. Dann haben die Mütter es aber auch nicht mehr aus dem Wasser geschafft. Deshalb mussten wir diese Menschen aus dem Wasser retten. Ein Mädchen konnte nicht schwimmen. Und dieses Mädchen hatte zu viel Wasser geschluckt. Deshalb musste das Mädchen ins Krankenhaus gebracht werden.  In Graal-Müritz waren am Sonntag gelbe Flaggen gehisst. Gelbe Flaggen warnen die Menschen: Seien Sie im Wasser besonders vorsichtig. Sie sind Nicht·schwimmer? Oder Sie können nicht besonders gut schwimmen? Dann gehen Sie nicht ins Wasser. Die 4 Kinder sind trotzdem ins Wasser gegangen. 
18,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Neuer-Protest-von-Aktivisten,neuerprotest100.html",Neuer Protest von Aktivisten,  In Braunschweig war ein Protest. Braunschweig ist eine Stadt östlich von Hannover. Dieser Protest war auf einer Straße in der Innen·stadt. Und dieser Protest war von 4 Klima-Aktivisten. Klima-Aktivisten kämpfen für den Klima·schutz. Der Klima·schutz soll das Klima schützen. Das Klima ist das Wetter über eine lange Zeit. Am Freitag·morgen haben sich 2 von den 4 Klima-Aktivisten auf der Straße fest·geklebt. Deshalb konnten die Autos nicht mehr fahren. Die Polizei musste die Aktivisten von der Straße entfernen.  In ganz Deutschland sind heute Proteste von den Klima-Aktivisten. Die Proteste sind zum Beispiel: • In Düsseldorf. Düsseldorf ist die Hauptstadt von Nordrhein-Westfalen. • In Berlin. • Oder in Dresden. Dresden ist die Hauptstadt von Sachsen.  Polizei ermittelt gegen Lkw-Fahrer Schon in den vergangenen Tagen waren Proteste von Klima-Aktivisten. In Stralsund war zum Beispiel eine Demonstration. Stralsund ist eine Stadt im Nord·osten von Mecklenburg-Vorpommern. Und Stralsund ist an der Ost·see. Bei der Demonstration haben sich 3 Klima-Aktivisten auf eine Straße gesetzt. Die Autos konnten nicht weiter·fahren. Ein Fahrer von einem Lkw war deshalb sehr ärgerlich. Er hat einen von den 3 Klima-Aktivisten mit seinem Lkw vor sich her·geschoben. Dann ist er um den Mann herum·gefahren. Und er ist weg·gefahren. Später hat er sich bei der Polizei gemeldet. Jetzt ermittelt die Polizei gegen den Lkw-Fahrer. 
19,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Nachrichten-in-Leichter-Sprache,nachrichtenleichtesprache100.html",Nachrichten in Leichter Sprache,  Fach·leute haben einen besonderen Auto·frachter sicher in einen Hafen gebracht. Auf diesem Frachter war ein Feuer. Jetzt untersuchen Fach·leute den Frachter. mehr Seit einigen Tagen ist ein besonderer Frachter auf der Nordsee. Auf diesem Frachter war ein Feuer. Lange war nicht klar: Sinkt der Frachter? Jetzt holen Fach·leute den Frachter aus der Nordsee. mehr In Wacken hat heute ein großes Musik·festival begonnen. Aber in den vergangenen Tagen hat es viel geregnet. Jetzt hat der Veranstalter gesagt: Kein Mensch darf mehr nach Wacken kommen. mehr In Wacken beginnt am Mittwoch ein großes Musik·festival. Viele Menschen sind am Montag und am Dienstag schon angereist. Aber die Camping·plätze sind sehr nass von dem Regen. Deshalb können die Menschen nicht auf die Camping·plätze fahren. mehr Alexander Zverev hat ein wichtiges Tennis·turnier gewonnen. Dieses Tennis·turnier war in Hamburg. mehr In Kiel war heute eine besondere Trauer·feier. Die Trauer·feier war für Heide Simonis. Sie war früher die Minister·präsidentin von Schleswig-Holstein. Und sie ist vor 2 Wochen gestorben. mehr Hier finden Sie alle Nachrichten in Leichter Sprache. Diese Nachrichten sind aus den vergangenen Wochen. mehr Hier finden Sie alle Nachrichten zum Corona-Virus. Diese Nachrichten sind in Leichter Sprache. Und diese Nachrichten sind aus den vergangenen Monaten. mehr Wegen der Corona-Krise benutzen die Menschen viele besondere Wörter. Zum Beispiel: Ausgangs·sperre. Covid-19. Oder Pandemie. Hier erklären wir diese Wörter. mehr Leichte Sprache hat besondere Regeln. Wir wollen Ihnen diese Regeln erklären. mehr Sie verstehen ein Wort nicht? Hier haben wir viele Wörter in Leichter Sprache erklärt. mehr Bis Ende 2017 hat der NDR jede Woche einen Nachrichten·rückblick in Leichter Sprache gemacht. mehr Der NDR macht Nachrichten in Leichter Sprache. Diese Nachrichten sind aus Nord·deutschland. Hier können Sie diese Nachrichten lesen. Und hören. mehr Barrierefreie Angebote ermöglichen Menschen mit Behinderung die Teilhabe am audiovisuellen Angebot des NDR. mehr
20,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Protest-am-Hamburger-Flughafen,protest1054.html",Protest am Hamburger Flughafen,  In Hamburg war ein Protest. Dieser Protest war am Flughafen. Und dieser Protest war von Klima-Aktivisten. Klima-Aktivisten kämpfen für den Klima·schutz. Der Klima·schutz soll das Klima schützen. Das Klima ist das Wetter über eine lange Zeit. Am frühen Donnerstag·morgen sind die Klima-Aktivisten zum Flughafen gekommen. Sie haben einen Zaun aufgeschnitten. Und sie sind mit Fahrrädern auf das Roll·feld vom Flughafen gefahren. Ein Roll·feld ist ein bestimmter Bereich von einem Flughafen. Auf einem Roll·feld starten Flugzeuge. Und auf einem Roll·feld landen Flugzeuge. Dann haben die Klima-Aktivisten sich auf dem Roll·feld fest·geklebt. Deshalb konnten mehrere Stunden lang keine Flugzeuge mehr starten. Und keine Flugzeuge mehr landen. Und deshalb mussten sehr viele Menschen am Flughafen warten. Heute haben nämlich die Sommer·ferien in Hamburg begonnen. Deshalb wollten viele Menschen heute in den Urlaub fliegen. Und deshalb waren besonders viele Menschen am Flughafen.  Nach mehreren Stunden haben Polizisten den Protest von den Klima-Aktivisten beendet. Die Polizisten haben die Klima-Aktivisten vom Roll·feld entfernt. Ein Sprecher vom Hamburger Flughafen hat gesagt: Ab 6.10 Uhr sind alle Flüge ausgefallen. Und ab 9.50 Uhr konnten wieder Flugzeuge starten. Und landen. Aber es gibt wahrscheinlich den ganzen Tag über noch Probleme am Flughafen. Wahrscheinlich fallen noch mehr Flüge aus. Und wahrscheinlich haben einige Flüge Verspätung.  Besondere Gruppe Die Klima-Aktivisten gehören zu einer besonderen Gruppe. Diese Gruppe heißt Letzte Generation. Und diese Gruppe hat ein bestimmtes Ziel. Sie sagt zum Beispiel: Auf der Erde soll es nicht immer wärmer werden. Auf der Erde wird es immer wärmer? Dann wird das Leben in vielen Gebieten auf der Erde sehr schwierig. In diesen Gebieten wächst zum Beispiel zu wenig Nahrung. Oder es gibt nicht mehr genug Wasser. Und die Gruppe sagt auch: Die Politiker machen nicht genug für den Klima·schutz. Und die Politiker müssen unbedingt mehr für den Klima·schutz machen. Deshalb protestieren wir. Und deshalb machen wir viele Aktionen. Die Gruppe hat schon viele Aktionen an besonderen Orten gemacht. Zum Beispiel in Museen. Oder auf Auto·bahnen.  Jetzt ermittelt die Polizei gegen die Klima-Aktivisten. Wahrscheinlich bekommen die Klima-Aktivisten eine Strafe. 
21,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Ueberfall-auf-Schmuckladen,ueberfall972.html",Überfall auf Schmuck·laden,  In Hannover war ein Überfall. Der Überfall war auf einen Schmuck·laden. Ein anderes Wort für Schmuck·laden ist Juwelier. Ein Juwelier verkauft zum Beispiel wertvollen Schmuck. Und teure Uhren. Die Täter haben einen Mitarbeiter von dem Schmuck·laden angeschossen. Dieser Mitarbeiter wurde sehr schwer verletzt. Er ist in Lebens·gefahr. Das heißt: Er stirbt vielleicht.  Was ist passiert? Der Überfall war am Dienstag·nachmittag. Er war in der Innen·stadt von Hannover. Und er war von 2 Tätern. Die Täter haben einen Mitarbeiter von dem Schmuck·laden angeschossen. Und sie haben Vitrinen mit einem Hammer kaputt·gemacht. Eine Vitrine ist ein besonderer Kasten. Dieser Kasten ist aus Glas. In diesen Vitrinen war zum Beispiel Schmuck. Wahrscheinlich haben die Täter einen Teil von dem Schmuck gestohlen. Die Polizei hat gesagt: Wir wissen noch nicht: Was genau wurde gestohlen?  Nach dem Überfall sind die Täter mit Fahrrädern geflüchtet. Viele Zeugen haben die Täter gesehen. Die Polizei hat gesagt: Einige Zeugen haben wir schon befragt. Aber wir suchen weitere Zeugen. Mit der Hilfe von den Zeugen finden wir die Täter vielleicht bald. 
22,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Grosses-Feuer-in-Schwimmbad,brand9030.html",Großes Feuer in Schwimm·bad,  In Emden war ein großes Feuer. Emden ist eine Stadt im Nord·westen von Niedersachsen. Das Feuer war in einem Frei·bad. In einem Frei·bad kann man draußen schwimmen. Und das Feuer war seit der Nacht. Bei dem Feuer wurden keine Menschen verletzt. Aber das Feuer hat einen sehr großen Schaden gemacht. Das Feuer hat nämlich die Umkleide·kabinen zerstört. In einer Umkleide·kabine können Menschen ihre Kleidung wechseln. Und das Feuer hat den Kassen·bereich zerstört. Im Kassen·bereich zahlen Menschen das Eintritts·geld. Fach·leute haben gesagt: Der Schaden beträgt 2 Millionen Euro. 60 Feuerwehr·leute haben das Feuer fast ganz gelöscht. Aber sie sind immer noch im Einsatz. In dem Frei·bad gibt es nämlich noch kleine Feuer. Diese Feuer müssen noch gelöscht werden.  Spuren von Einbruch Fach·leute haben gesagt: Wir haben Spuren gefunden. Deshalb glauben wir: Vielleicht ist jemand in das Frei·bad eingebrochen. Und hat das Feuer absichtlich gemacht. Die Polizei weiß aber noch nicht: Wieso hat es in dem Frei·bad gebrannt? 
23,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Schaeden-nach-Unwetter-,unwetter4028.html",Schäden nach Unwetter,  In Nord·deutschland waren seit Sonntag·abend schwere Unwetter. Unwetter sind zum Beispiel: • Kräftige Gewitter. • Sehr starke Stürme. • Oder sehr viel Regen. Die Unwetter waren in der Nacht. Sie waren zum Beispiel: • In Niedersachsen. • In Hamburg. • In Mecklenburg-Vorpommern. • Und in Schleswig-Holstein. Die Unwetter haben viele Schäden gemacht. Bei den Unwettern sind zum Beispiel Bäume umgefallen. In Oldenburg ist ein Baum auf ein Auto gefallen. Oldenburg ist eine Stadt in Niedersachsen. In dem Auto saß eine Frau. Die Frau wurde schwer verletzt. In Delmenhorst ist ein Baum auf eine Strom·leitung gefallen. Delmenhorst ist auch eine Stadt in Niedersachsen. Die Stromleitung war an einer Bahn·strecke. Eine Strom·leitung ist meistens ein Kabel. Durch eine Strom·leitung fließt Strom. Deshalb war die Bahn·strecke gesperrt. Am Morgen haben Helfer den Baum von der Strecke gezogen. Jetzt können Züge die Bahn·strecke wieder befahren. Die Züge können aber nur in eine Richtung fahren. Deshalb fallen viele Züge aus. Und viele Züge sind verspätet.  Bei dem Unwetter sind auch Blitze eingeschlagen. In Schleswig-Holstein ist ein Blitz in das Dach von einem Haus eingeschlagen. Deshalb hat das Haus gebrannt. Und in Niedersachsen ist ein Blitz in ein Frei·bad eingeschlagen. Deshalb hat es in dem Frei·bad gebrannt. Die Feuer·wehr hat die Brände gelöscht. Bei den Bränden wurden keine Menschen verletzt. 
24,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Hamburger-Schule-verlaengert-Sommerferien,schulferien140.html",Hamburger Schule verlängert Sommer·ferien,  Die Schüler von einer Schule in Altona können sich freuen. Altona ist ein Stadt·teil im Westen von Hamburg. Beim Bau von einem neuen Schul·gebäude gibt es nämlich Probleme. Deshalb wird das neue Schul·gebäude nicht bis zum Ende der Sommer·ferien fertig. Und deshalb hat die Schule die Sommer·ferien verlängert. Die Schule weiß noch nicht: Wo ist nach den Ferien Unterricht?  Probleme bei neuem Schul·gebäude In Hamburg gibt es immer mehr Schüler. Deshalb brauchen die Schulen mehr Platz. Und mehr Räume für den Unterricht. Deshalb baut Hamburg viele neue Schulen. Und neue Schul·gebäude in alten Schulen. Auch die Stadt·teil·schule in Altona bekommt ein neues Schul·gebäude. Aber bei den Bau·arbeiten gibt es Probleme. Diese Probleme sind zum Beispiel mit den Wasser·leitungen. Aus den Wasser·leitungen kommt nämlich kein Wasser. Die Schule hat gesagt: So können wir das Schul·gebäude noch nicht richtig benutzen. Die Schüler können sich zum Beispiel nicht die Hände waschen. Ohne das neue Schul·gebäude fehlen der Schule viele Räume für den Unterricht.  Die Schule hat auch gesagt: Wir haben geglaubt: Nach den Ferien ist das neue Schul·gebäude fertig. Dann haben dort viele Klassen Unterricht. Für diesen Unterricht brauchen die Klassen Material. Zum Beispiel: Bücher und Geräte. Dieses Material ist schon in Kisten und Kartons verpackt. Jetzt wird das neue Schul·gebäude aber nicht rechtzeitig fertig. Und wir können das verpackte Material nicht benutzen.  Eigentlich müssen die Schüler in Hamburg am 24. August wieder zur Schule. Dann sind die Ferien zu Ende. Die Schüler an der Stadt·teil·schule Altona haben jetzt länger Ferien. Deshalb müssen sie erst am 28. August wieder zur Schule. Die Schule hofft: Bis dahin haben wir eine Lösung für die Probleme. 
25,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Nachrichten-in-Leichter-Sprache,nachrichtenleichtesprache100.html",Nachrichten in Leichter Sprache,  Fach·leute haben einen besonderen Auto·frachter sicher in einen Hafen gebracht. Auf diesem Frachter war ein Feuer. Jetzt untersuchen Fach·leute den Frachter. mehr Seit einigen Tagen ist ein besonderer Frachter auf der Nordsee. Auf diesem Frachter war ein Feuer. Lange war nicht klar: Sinkt der Frachter? Jetzt holen Fach·leute den Frachter aus der Nordsee. mehr In Wacken hat heute ein großes Musik·festival begonnen. Aber in den vergangenen Tagen hat es viel geregnet. Jetzt hat der Veranstalter gesagt: Kein Mensch darf mehr nach Wacken kommen. mehr In Wacken beginnt am Mittwoch ein großes Musik·festival. Viele Menschen sind am Montag und am Dienstag schon angereist. Aber die Camping·plätze sind sehr nass von dem Regen. Deshalb können die Menschen nicht auf die Camping·plätze fahren. mehr Alexander Zverev hat ein wichtiges Tennis·turnier gewonnen. Dieses Tennis·turnier war in Hamburg. mehr In Kiel war heute eine besondere Trauer·feier. Die Trauer·feier war für Heide Simonis. Sie war früher die Minister·präsidentin von Schleswig-Holstein. Und sie ist vor 2 Wochen gestorben. mehr Hier finden Sie alle Nachrichten in Leichter Sprache. Diese Nachrichten sind aus den vergangenen Wochen. mehr Hier finden Sie alle Nachrichten zum Corona-Virus. Diese Nachrichten sind in Leichter Sprache. Und diese Nachrichten sind aus den vergangenen Monaten. mehr Wegen der Corona-Krise benutzen die Menschen viele besondere Wörter. Zum Beispiel: Ausgangs·sperre. Covid-19. Oder Pandemie. Hier erklären wir diese Wörter. mehr Leichte Sprache hat besondere Regeln. Wir wollen Ihnen diese Regeln erklären. mehr Sie verstehen ein Wort nicht? Hier haben wir viele Wörter in Leichter Sprache erklärt. mehr Bis Ende 2017 hat der NDR jede Woche einen Nachrichten·rückblick in Leichter Sprache gemacht. mehr Der NDR macht Nachrichten in Leichter Sprache. Diese Nachrichten sind aus Nord·deutschland. Hier können Sie diese Nachrichten lesen. Und hören. mehr Barrierefreie Angebote ermöglichen Menschen mit Behinderung die Teilhabe am audiovisuellen Angebot des NDR. mehr
